Num_Acc;an;mois;jour;hrmn;lum;agg;atm;col;dep
201400000581;14;8;29;2000;1;1;1;1;76
201400000582;14;9;9;800;1;1;1;5;76
201400000583;14;9;25;1700;1;2;1;6;76
201400000584;14;9;28;1830;1;1;1;1;76
201400000585;14;10;18;845;1;1;1;7;76
201400000586;14;10;18;2130;5;2;1;1;76
201400000587;14;11;7;2315;3;2;1;7;76
201400000588;14;12;4;1845;5;2;1;6;76
201400000589;14;12;8;730;2;1;2;1;76
201400000590;14;12;12;1645;2;1;3;4;76
201400000591;14;12;28;830;5;2;1;6;76
201400000592;14;1;7;1400;1;1;1;3;76
201400000593;14;1;12;1700;2;1;1;6;76
201400000594;14;3;6;1830;1;2;1;1;76
201400000595;14;3;10;1745;1;1;1;1;76
201400000596;14;3;14;1430;1;1;1;5;76
201400000597;14;3;20;1515;1;2;1;3;76
201400000598;14;4;3;115;5;2;1;6;76
201400000599;14;7;5;1500;1;2;1;6;76
201400000600;14;7;19;1700;1;2;1;6;76
201400000601;14;9;13;500;3;1;1;6;76
201400000602;14;5;10;1745;1;2;8;3;76
201400000603;14;6;21;1900;1;1;1;3;76
201400000604;14;6;28;2315;4;1;1;6;76
201400000605;14;6;29;30;3;2;1;6;76
201400000606;14;7;17;1830;1;1;1;3;76
201400000607;14;8;3;830;1;1;1;3;76
201400000608;14;8;30;1130;1;2;2;2;76
201400000609;14;12;4;715;3;1;1;6;76
201400000610;14;12;14;1930;3;1;1;6;76
201400000611;14;5;2;1015;1;2;1;6;76
201400000612;14;5;29;1400;1;1;1;1;76
201400000613;14;6;22;1130;1;1;1;2;76
201400000614;14;6;28;330;3;1;1;6;76
201400000615;14;7;14;2215;3;1;1;6;76
201400000616;14;8;6;715;1;1;3;1;76
201400000617;14;9;17;1830;1;1;1;3;76
201400000618;14;10;11;1645;1;1;1;6;76
201400000619;14;10;14;1745;1;1;1;2;76
201400000620;14;12;9;930;1;1;8;6;76
201400000621;14;12;13;845;1;1;8;1;76
201400000622;14;1;7;1800;2;2;1;6;76
201400000623;14;3;9;1345;1;1;1;6;76
201400000624;14;4;10;1615;1;2;1;6;76
201400000625;14;4;29;745;1;1;1;6;76
201400000626;14;5;28;845;1;1;1;2;76
201400000627;14;8;31;1145;1;1;1;3;76
201400000628;14;9;6;1930;1;2;1;6;76
201400000629;14;9;12;1230;1;2;1;7;76
201400000630;14;9;16;1900;1;2;1;7;76
201400000631;14;10;10;1600;1;2;1;6;76
201400000632;14;11;4;2030;3;1;2;6;76
201400000633;14;11;5;2130;3;1;2;7;76
201400000634;14;2;11;900;1;2;8;6;76
201400000635;14;6;28;1115;1;1;2;6;76
201400000636;14;9;4;1915;1;1;1;5;76
201400000637;14;10;16;930;1;1;1;3;76
201400000638;14;10;21;2015;3;1;6;1;76
201400000639;14;11;1;930;1;1;1;1;76
201400000640;14;12;15;1915;3;1;2;2;76
201400000641;14;1;3;1500;1;1;6;6;76
201400000642;14;6;25;2235;3;1;1;6;76
201400000643;14;8;24;1130;1;2;1;2;76
201400000644;14;10;5;400;3;1;1;7;76
201400000645;14;12;17;2130;3;1;2;3;76
201400000646;14;2;22;1515;1;2;1;3;76
201400000647;14;2;23;615;2;1;8;7;76
201400000648;14;3;13;800;1;2;5;3;76
201400000649;14;3;31;715;1;1;1;1;76
201400000650;14;5;11;1700;1;1;1;3;76
201400000651;14;5;14;1930;1;1;1;3;76
201400000652;14;5;22;1700;1;1;1;1;76
201400000653;14;8;29;1945;1;1;1;6;76
201400000654;14;10;23;1915;2;2;1;1;76
201400000655;14;11;27;130;3;1;5;6;76
201400000656;14;2;9;530;5;1;1;5;76
201400000657;14;3;14;1630;1;1;1;1;76
201400000658;14;3;30;2115;3;1;1;1;76
201400000659;14;4;12;1730;1;1;1;1;76
201400000660;14;5;4;1230;1;2;1;6;76
201400000661;14;5;9;630;2;2;1;7;76
201400000662;14;8;30;1500;1;1;1;6;76
201400000663;14;10;20;100;5;2;1;6;76
201400000664;14;4;23;2300;3;1;2;1;76
201400000665;14;10;8;1615;1;2;2;3;76
201400000666;14;11;14;1500;1;1;1;6;76
201400000667;14;4;27;400;3;1;2;6;76
201400000668;14;4;12;1600;1;2;1;3;76
201400000669;14;8;27;1845;1;2;1;3;76
201400000670;14;1;10;1100;1;1;1;1;76
201400000671;14;3;8;1515;1;2;1;3;76
201400000672;14;3;20;1830;1;2;1;3;76
201400000673;14;5;5;1730;1;1;1;3;76
201400000674;14;5;17;900;1;1;1;7;76
201400000675;14;5;22;1045;1;1;1;3;76
201400000676;14;6;29;1700;1;1;1;6;76
201400000677;14;8;30;900;1;1;8;3;76
201400000678;14;9;12;745;1;1;5;7;76
201400000679;14;11;28;1815;5;2;1;3;76
201400000680;14;5;28;1000;1;1;1;7;76
201400000681;14;8;24;1700;1;1;1;3;76
201400000682;14;2;11;1715;1;1;2;1;76
201400000683;14;2;15;1100;1;2;1;3;76
201400000684;14;6;11;1530;1;1;1;7;27
201400000685;14;11;30;630;3;1;5;4;27
201400000686;14;4;12;515;3;2;1;6;27
201400000687;14;4;23;2215;4;1;1;6;27
201400000688;14;6;28;1115;1;1;1;6;27
201400000689;14;6;30;1445;1;1;1;3;27
201400000690;14;7;13;215;3;1;1;1;27
201400000691;14;10;2;700;2;1;1;7;27
201400000692;14;10;21;715;2;1;1;7;27
201400000693;14;10;23;745;2;1;1;1;27
201400000694;14;10;30;915;3;1;1;3;27
201400000695;14;11;10;1730;2;1;1;3;27
201400000696;14;12;11;1730;3;1;3;1;27
201400000697;14;12;20;1800;3;1;8;7;27
201400000698;14;5;4;1930;1;2;1;1;27
201400000699;14;9;30;830;2;1;5;1;27
201400000700;14;11;21;2115;5;2;1;3;27
201400000701;14;11;23;930;1;1;1;1;27
201400000702;14;11;29;1615;1;2;1;7;27
201400000703;14;2;8;1945;3;1;1;3;27
201400000704;14;4;30;1915;1;1;1;6;27
201400000705;14;5;28;2045;2;1;2;7;27
201400000706;14;2;2;2200;3;1;1;5;27
201400000707;14;3;24;2115;3;1;1;6;27
201400000708;14;4;27;1645;1;1;8;1;27
201400000709;14;5;5;1600;1;2;1;7;27
201400000710;14;8;29;1215;1;1;1;3;27
201400000711;14;10;7;800;1;1;1;4;27
201400000712;14;10;16;200;3;1;1;7;27
201400000713;14;11;3;1730;3;2;3;3;27
201400000714;14;11;15;1945;3;1;1;6;27
201400000715;14;11;28;400;3;1;1;7;27
201400000716;14;1;24;1530;1;1;2;6;27
201400000717;14;2;17;1530;1;1;1;3;27
201400000718;14;3;26;1500;1;1;2;1;27
201400000719;14;8;15;1745;1;1;1;3;27
201400000720;14;1;13;815;1;2;1;6;27
201400000721;14;1;14;1445;1;2;7;6;27
201400000722;14;2;6;1930;3;1;1;1;27
201400000723;14;3;9;1530;1;1;1;3;27
201400000724;14;6;3;2245;5;1;2;6;27
201400000725;14;9;5;1345;1;2;1;3;27
201400000726;14;9;16;1530;1;1;1;5;27
201400000727;14;10;26;1530;1;2;1;5;27
201400000728;14;10;30;2045;3;1;1;7;27
201400000729;14;11;6;645;3;1;5;6;27
201400000730;14;1;29;1845;3;1;2;1;27
201400000731;14;4;4;1645;1;1;1;3;27
201400000732;14;5;7;1915;1;2;1;1;27
201400000733;14;6;25;1900;1;1;7;1;27
201400000734;14;9;4;1530;1;1;9;6;27
201400000735;14;10;10;2350;3;1;1;7;27
201400000736;14;11;22;900;1;1;1;3;27
201400000737;14;12;25;1245;1;1;1;3;27
201400000738;14;3;21;1600;5;2;1;1;27
201400000739;14;6;14;1130;1;1;1;6;27
201400000740;14;6;25;1745;1;2;1;3;27
201400000741;14;7;6;2100;2;1;2;6;27
201400000742;14;9;26;1500;1;1;1;6;27
201400000743;14;10;10;715;2;2;1;1;27
201400000744;14;12;30;1300;1;1;1;7;27
201400000745;14;1;5;1815;5;2;1;6;27
201400000746;14;5;9;730;1;2;2;3;27
201400000747;14;7;8;1900;3;1;8;7;27
201400000748;14;7;27;1100;1;1;1;1;27
201400000749;14;11;3;2115;3;1;3;6;27
201400000750;14;2;6;1645;1;1;1;1;27
201400000751;14;3;2;1400;1;2;1;6;27
201400000752;14;3;9;1215;1;1;1;1;27
201400000753;14;8;13;1645;1;1;1;3;27
201400000754;14;9;4;1030;1;1;1;7;27
201400000755;14;9;20;600;3;1;1;6;27
201400000756;14;10;2;100;3;1;2;6;27
201400000757;14;4;11;1845;1;1;7;1;27
201400000758;14;5;21;1700;1;1;3;1;27
201400000759;14;7;29;1700;1;1;8;3;27
201400000760;14;8;7;1645;1;1;1;1;27
201400000761;14;9;19;830;1;2;7;6;27
201400000762;14;10;2;1900;1;1;1;6;27
201400000763;14;12;25;1400;1;2;1;6;27
201400000764;14;1;16;945;1;2;2;5;27
201400000765;14;2;8;1900;2;2;1;6;27
201400000766;14;6;11;1300;1;1;1;6;27
201400000767;14;10;3;2345;3;1;1;6;27
201400000768;14;10;4;1815;1;1;2;6;27
201400000769;14;12;11;800;2;2;2;6;27
201400000770;14;1;22;815;2;1;2;6;27
201400000771;14;2;1;1545;1;2;1;3;27
201400000772;14;2;5;1945;5;2;1;3;27
201400000773;14;2;7;1900;2;1;1;6;27
201400000774;14;4;5;1200;1;1;1;1;27
201400000775;14;5;3;1130;1;1;1;1;27
201400000776;14;6;6;1900;1;1;1;7;27
201400000777;14;10;9;1445;1;1;1;6;27
201400000778;14;2;1;1510;1;2;1;3;27
201400000779;14;3;28;1330;1;1;1;5;27
201400000780;14;4;6;1600;1;1;2;1;27
201400000781;14;4;20;900;1;2;1;7;27
201400000782;14;4;28;915;1;2;2;3;27
201400000783;14;8;15;2015;1;1;1;2;27
201400000784;14;9;11;2300;5;2;1;6;27
201400000785;14;1;19;1745;2;1;1;6;27
201400000786;14;4;4;1445;1;2;1;1;27
201400000787;14;5;28;1045;1;1;2;3;27
201400000788;14;8;31;2130;3;1;1;6;27
201400000789;14;10;3;830;1;1;5;3;27
201400000790;14;12;24;1815;3;1;2;1;27
201400000791;14;1;6;245;3;1;2;6;27
201400000792;14;1;11;1115;1;2;8;6;27
201400000793;14;1;23;1215;1;2;2;6;27
201400000794;14;2;14;1500;1;1;1;1;27
201400000795;14;3;17;1215;1;1;1;3;27
201400000796;14;4;9;100;3;1;1;6;27
201400000797;14;5;30;1445;1;1;1;3;27
201400000798;14;6;25;1915;1;2;1;1;27
201400000799;14;8;29;1545;1;2;1;3;27
201400000800;14;8;31;1530;1;1;1;7;27
201400000801;14;9;14;1200;1;1;1;3;27
201400000802;14;9;14;1445;1;1;1;7;27
201400000803;14;10;19;1715;1;2;1;3;27
201400000804;14;11;19;1715;2;2;1;3;27
201400000805;14;11;25;1415;1;2;8;6;27
201400000806;14;12;1;1800;5;2;2;3;27
201400000807;14;12;3;745;2;2;1;7;27
201400000808;14;1;9;715;3;1;8;3;27
201400000809;14;1;19;1700;2;2;1;6;27
201400000810;14;1;16;700;5;2;2;1;27
201400000811;14;2;5;1700;1;2;3;1;27
201400000812;14;2;16;1500;1;1;1;3;27
201400000813;14;5;22;1900;1;1;1;2;27
201400000814;14;6;5;1845;1;1;1;1;27
201400000815;14;6;15;245;3;1;1;7;27
201400000816;14;8;13;1145;1;2;1;1;27
201400000817;14;8;20;1745;1;1;1;6;27
201400000818;14;9;1;815;2;1;5;3;27
201400000819;14;4;18;1745;1;1;1;3;27
201400000820;14;5;17;100;3;1;1;6;27
201400000821;14;6;12;2245;2;1;1;7;27
201400000822;14;6;25;1030;1;1;1;3;27
201400000823;14;10;5;1200;1;1;1;1;27
201400000824;14;10;10;100;3;2;1;6;27
201400000825;14;10;11;1530;1;1;1;3;27
201400000826;14;3;10;800;1;2;1;3;35
201400000827;14;4;21;1845;1;2;1;3;35
201400000828;14;5;14;1345;1;1;1;1;35
201400000829;14;8;2;800;1;1;2;3;35
201400000830;14;9;10;1200;1;1;1;5;35
201400000831;14;10;30;1330;1;1;1;1;35
201400000832;14;11;2;1915;3;1;8;1;35
201400000833;14;3;9;1645;1;1;1;3;35
201400000834;14;11;13;1830;3;1;1;5;35
201400000835;14;1;18;1800;5;2;2;6;35
201400000836;14;3;24;1215;1;2;1;2;35
201400000837;14;4;10;1630;1;2;1;6;35
201400000838;14;4;12;1600;1;1;1;3;35
201400000839;14;7;10;1845;1;1;1;1;35
201400000840;14;9;10;1915;1;1;7;3;35
201400000841;14;10;31;1700;2;2;2;7;35
201400000842;14;11;27;1745;3;1;1;3;35
201400000843;14;3;26;1115;1;2;1;6;35
201400000844;14;5;27;2000;1;2;1;3;35
201400000845;14;6;13;830;1;1;7;6;35
201400000846;14;6;28;1830;1;1;8;6;35
201400000847;14;7;27;130;3;1;1;6;35
201400000848;14;9;11;1945;2;1;1;6;35
201400000849;14;9;28;815;1;2;1;6;35
201400000850;14;3;28;1445;1;1;1;6;35
201400000851;14;4;15;1515;1;1;1;6;35
201400000852;14;6;16;1745;1;1;1;1;35
201400000853;14;7;4;1745;1;1;1;1;35
201400000854;14;8;20;1745;1;2;1;7;35
201400000855;14;10;15;1715;1;1;2;3;35
201400000856;14;12;27;1830;3;1;3;5;35
201400000857;14;1;13;830;1;1;1;3;35
201400000858;14;3;16;1015;1;1;1;4;35
201400000859;14;3;18;1030;1;1;1;2;35
201400000860;14;5;8;1145;1;1;1;2;35
201400000861;14;8;26;845;1;1;7;3;35
201400000862;14;9;13;1500;1;1;1;3;35
201400000863;14;10;13;1830;1;1;1;1;35
201400000864;14;11;4;1815;2;2;8;6;35
201400000865;14;12;6;1630;2;2;7;6;35
201400000866;14;12;19;1930;3;1;8;3;35
201400000867;14;8;1;1915;1;1;1;1;35
201400000868;14;12;6;1200;1;1;1;7;35
201400000869;14;12;25;545;3;1;1;6;35
201400000870;14;1;17;1130;1;2;3;3;35
201400000871;14;1;24;1215;1;1;2;3;35
201400000872;14;1;24;1945;1;2;1;1;35
201400000873;14;4;13;1015;1;1;1;5;35
201400000874;14;4;20;845;1;1;2;2;35
201400000875;14;5;2;1715;1;2;1;3;35
201400000876;14;5;3;500;3;1;1;6;35
201400000877;14;5;6;800;1;1;1;5;35
201400000878;14;5;13;730;1;1;1;1;35
201400000879;14;5;13;1445;1;1;1;1;35
201400000880;14;6;12;1845;1;2;7;3;35
201400000881;14;6;16;615;2;1;1;1;35
201400000882;14;6;29;1445;1;1;1;2;35
201400000883;14;6;29;1730;1;1;1;6;35
201400000884;14;7;18;1315;1;1;1;7;35
201400000885;14;7;24;1645;1;1;1;1;35
201400000886;14;8;30;1200;1;1;1;6;35
201400000887;14;9;1;1500;1;1;1;3;35
201400000888;14;9;5;2045;2;1;1;3;35
201400000889;14;9;9;1830;1;1;1;7;35
201400000890;14;10;24;1945;3;1;1;2;35
201400000891;14;11;12;1000;3;1;2;6;35
201400000892;14;12;9;1530;1;2;8;1;35
201400000893;14;12;15;1600;1;1;1;7;35
201400000894;14;1;4;700;3;1;3;6;35
201400000895;14;1;13;845;3;1;3;1;35
201400000896;14;5;3;1030;1;1;1;3;35
201400000897;14;6;10;1900;1;2;1;7;35
201400000898;14;6;17;1715;1;2;1;6;35
201400000899;14;8;25;1900;1;2;3;6;35
201400000900;14;9;30;1545;1;2;1;3;35
201400000901;14;10;9;1700;1;1;1;1;35
201400000902;14;10;10;2215;3;1;1;6;35
201400000903;14;11;20;830;1;1;1;5;35
201400000904;14;12;4;730;3;1;1;3;35
201400000905;14;1;25;2045;3;1;1;2;35
201400000906;14;3;23;1115;1;2;1;1;35
201400000907;14;5;4;1215;1;2;1;6;35
201400000908;14;5;7;1815;1;2;1;1;35
201400000909;14;8;24;1915;1;1;1;1;35
201400000910;14;8;27;1430;1;1;2;6;35
201400000911;14;8;30;1515;1;1;1;3;35
201400000912;14;9;7;445;5;2;1;7;35
201400000913;14;9;12;1045;1;1;1;1;35
201400000914;14;9;25;2115;5;2;1;3;35
201400000915;14;11;7;715;1;1;2;3;35
201400000916;14;11;15;2200;3;1;1;6;35
201400000917;14;12;3;1545;1;1;1;6;35
201400000918;14;12;6;415;3;1;1;2;35
201400000919;14;12;12;830;2;2;2;6;35
201400000920;14;1;31;1840;5;2;3;6;35
201400000921;14;4;24;1745;1;2;9;7;35
201400000922;14;7;8;900;1;1;1;1;35
201400000923;14;7;29;1345;1;1;1;1;35
201400000924;14;9;2;1945;1;1;1;7;35
201400000925;14;9;18;300;3;1;1;6;35
201400000926;14;10;7;1230;1;1;2;1;35
201400000927;14;10;11;445;3;1;5;6;35
201400000928;14;10;28;1430;1;1;1;1;35
201400000929;14;11;18;1015;1;1;1;6;35
201400000930;14;12;3;1500;1;2;1;6;35
201400000931;14;12;19;2130;3;1;1;1;35
201400000932;14;12;28;1615;1;1;7;3;35
201400000933;14;2;9;1045;1;1;1;2;35
201400000934;14;4;16;1300;1;1;1;3;35
201400000935;14;5;9;215;3;2;1;6;35
201400000936;14;5;19;2215;3;1;1;6;35
201400000937;14;6;19;1715;1;1;1;4;35
201400000938;14;6;22;1100;1;1;1;3;35
201400000939;14;8;14;215;5;1;1;6;35
201400000940;14;1;10;715;2;1;5;1;35
201400000941;14;1;4;1430;1;1;3;1;35
201400000942;14;4;13;545;3;2;1;6;35
201400000943;14;6;1;1115;1;2;1;6;35
201400000944;14;6;20;2300;3;1;1;1;35
201400000945;14;6;21;900;1;2;1;6;35
201400000946;14;8;5;1630;1;1;1;3;35
201400000947;14;8;24;545;1;2;1;6;35
201400000948;14;1;20;800;1;2;1;6;35
201400000949;14;2;14;1800;2;1;2;7;35
201400000950;14;10;11;815;3;1;1;6;35
201400000951;14;10;17;1430;1;1;1;3;35
201400000952;14;11;6;1145;1;2;1;6;35
201400000953;14;12;29;1700;2;2;1;6;35
201400000954;14;5;3;1445;1;1;1;3;35
201400000955;14;5;3;1900;1;1;1;3;35
201400000956;14;6;2;230;3;1;1;7;35
201400000957;14;6;25;1330;1;1;8;6;35
201400000958;14;6;29;630;2;1;1;6;35
201400000959;14;8;18;1745;1;2;1;3;35
201400000960;14;8;23;300;3;1;1;7;35
201400000961;14;9;1;1545;1;1;1;3;35
201400000962;14;9;13;230;3;1;1;6;35
201400000963;14;9;29;1430;1;1;1;7;35
201400000964;14;10;4;945;1;2;2;6;35
201400000965;14;10;1;930;1;2;1;6;35
201400000966;14;10;12;1630;1;1;3;7;35
201400000967;14;11;10;1645;1;2;1;1;35
201400000968;14;12;10;1845;3;1;2;1;35
201400000969;14;1;16;1215;1;1;1;1;35
201400000970;14;2;1;230;3;1;5;5;35
201400000971;14;4;19;1615;1;1;1;3;35
201400000972;14;4;25;1000;1;1;1;1;35
201400000973;14;6;26;1445;1;1;1;1;35
201400000974;14;9;2;945;1;1;1;1;35
201400000975;14;9;28;1645;1;1;1;6;35
201400000976;14;11;11;1430;1;1;2;6;35
201400000977;14;1;25;100;3;1;2;7;35
201400000978;14;5;8;1145;1;2;1;7;35
201400000979;14;6;26;1345;1;1;1;1;35
201400000980;14;7;25;1645;1;1;1;1;35
201400000981;14;10;5;1745;1;1;1;6;35
201400000982;14;10;26;1845;3;1;1;3;35
201400000983;14;1;12;745;3;1;1;5;35
201400000984;14;1;18;115;3;1;1;7;35
201400000985;14;3;8;1500;1;2;7;2;35
201400000986;14;3;8;1700;1;1;7;1;35
201400000987;14;4;25;2145;3;1;1;2;35
201400000988;14;5;14;1130;1;1;1;1;35
201400000989;14;7;19;1615;1;1;1;3;35
201400000990;14;7;26;1;3;1;1;3;35
201400000991;14;9;25;815;1;2;1;6;35
201400000992;14;10;30;1230;1;1;1;7;35
201400000993;14;12;22;1200;1;1;1;7;35
201400000994;14;12;20;1400;1;1;1;3;22
201400000995;14;12;25;1900;4;1;8;3;22
201400000996;14;2;4;1530;1;1;8;7;22
201400000997;14;4;15;1545;1;1;1;3;22
201400000998;14;4;30;1345;1;1;1;5;22
201400000999;14;5;29;1445;1;1;1;3;22
201400001000;14;5;29;230;3;2;1;6;22
201400001001;14;10;6;1230;1;2;3;3;22
201400001002;14;10;12;1145;1;1;3;1;22
201400001003;14;10;14;1615;1;2;7;6;22
201400001004;14;11;18;1800;3;1;2;6;22
201400001005;14;11;18;830;1;2;2;3;22
201400001006;14;12;12;1900;5;2;2;6;22
201400001007;14;1;10;1330;1;1;1;5;22
201400001008;14;2;5;1845;3;1;3;7;22
201400001009;14;8;6;800;1;1;2;1;22
201400001010;14;8;29;2330;3;1;1;1;22
201400001011;14;2;17;900;1;1;1;3;22
201400001012;14;6;5;2330;5;2;1;1;22
201400001013;14;7;12;1400;1;1;1;1;22
201400001014;14;11;7;800;2;1;2;1;22
201400001015;14;2;15;1600;1;2;1;6;22
201400001016;14;3;23;100;3;1;2;7;22
201400001017;14;5;27;845;1;2;1;6;22
201400001018;14;8;1;1800;1;1;1;2;22
201400001019;14;8;6;15;3;2;3;3;22
201400001020;14;8;10;1430;1;1;1;1;22
201400001021;14;9;7;445;3;2;1;6;22
201400001022;14;11;1;1900;5;2;1;6;22
201400001023;14;1;7;1430;1;2;1;1;22
201400001024;14;4;12;2315;3;1;1;6;22
201400001025;14;4;16;1645;1;1;1;5;22
201400001026;14;6;1;1015;1;1;1;3;22
201400001027;14;6;21;715;1;1;1;7;22
201400001028;14;7;1;1845;1;2;1;6;22
201400001029;14;7;16;1830;1;2;1;6;22
201400001030;14;1;19;1645;1;1;7;1;22
201400001031;14;5;9;145;3;2;1;1;22
201400001032;14;7;3;1530;1;2;1;3;22
201400001033;14;7;30;1645;1;1;1;2;22
201400001034;14;8;27;1745;1;1;1;7;22
201400001035;14;9;7;1700;1;1;1;5;22
201400001036;14;9;26;1315;1;2;1;6;22
201400001037;14;10;5;1145;1;2;1;3;22
201400001038;14;2;14;1600;1;2;2;7;22
201400001039;14;2;22;100;3;1;2;6;22
201400001040;14;1;5;1700;1;1;8;4;22
201400001041;14;2;4;1130;1;2;7;6;22
201400001042;14;4;21;1945;3;1;1;3;22
201400001043;14;8;5;1615;1;2;1;6;22
201400001044;14;10;17;745;2;1;2;7;22
201400001045;14;10;14;745;2;2;9;3;22
201400001046;14;10;17;1030;1;2;2;6;22
201400001047;14;11;4;1745;3;2;8;3;22
201400001048;14;1;2;1830;3;2;1;7;22
201400001049;14;1;18;1530;1;2;8;3;22
201400001050;14;2;5;1145;1;2;2;3;22
201400001051;14;2;2;1545;1;2;1;2;22
201400001052;14;2;7;1300;1;1;1;3;22
201400001053;14;3;9;2245;5;2;1;3;22
201400001054;14;4;18;2030;1;1;1;6;22
201400001055;14;5;7;2315;4;2;1;7;22
201400001056;14;7;11;2245;2;2;1;6;22
201400001057;14;8;11;2345;5;2;1;6;22
201400001058;14;8;13;430;5;2;1;6;22
201400001059;14;1;8;2000;5;2;2;6;29
201400001060;14;1;29;1845;3;2;3;6;29
201400001061;14;2;12;1530;1;1;1;6;29
201400001062;14;6;21;1030;1;1;1;4;29
201400001063;14;7;13;715;2;2;5;6;29
201400001064;14;10;9;1900;2;1;2;2;29
201400001065;14;11;10;430;3;1;8;6;29
201400001066;14;12;6;630;3;1;1;6;29
201400001067;14;12;11;1845;3;1;1;1;29
201400001068;14;12;23;1845;3;1;8;1;29
201400001069;14;2;26;1745;1;1;1;3;29
201400001070;14;4;11;900;1;1;1;1;29
201400001071;14;4;20;800;1;1;1;6;29
201400001072;14;7;18;1700;1;2;1;2;29
201400001073;14;11;6;845;1;1;1;5;29
201400001074;14;11;6;1645;1;2;2;1;29
201400001075;14;11;17;800;2;2;8;6;29
201400001076;14;1;1;645;3;1;3;1;29
201400001077;14;1;17;1900;5;2;8;6;29
201400001078;14;4;17;1445;1;1;1;3;29
201400001079;14;5;25;430;3;1;1;7;29
201400001080;14;8;17;1545;1;2;1;1;29
201400001081;14;8;22;600;5;2;1;3;29
201400001082;14;8;22;1130;1;2;1;6;29
201400001083;14;10;17;1015;1;1;8;1;29
201400001084;14;12;9;1000;1;1;1;6;29
201400001085;14;1;11;1630;1;2;1;3;29
201400001086;14;12;13;1000;1;1;1;3;29
201400001087;14;2;19;1545;1;2;2;7;29
201400001088;14;3;8;1800;1;2;7;6;29
201400001089;14;4;30;1815;1;2;3;6;29
201400001090;14;5;14;500;3;2;1;7;29
201400001091;14;5;19;1230;1;2;1;1;29
201400001092;14;7;4;1800;1;1;2;3;29
201400001093;14;1;11;1300;1;2;7;1;29
201400001094;14;6;24;1145;1;1;1;3;29
201400001095;14;9;3;1815;1;2;1;1;29
201400001096;14;9;13;800;1;1;1;1;29
201400001097;14;12;27;1645;2;2;3;6;29
201400001098;14;3;5;1800;1;1;1;6;29
201400001099;14;3;19;1230;1;1;1;1;29
201400001100;14;4;27;1830;1;1;1;6;29
201400001101;14;9;9;900;1;1;1;1;29
201400001102;14;12;12;845;2;2;2;6;29
201400001103;14;6;15;30;3;2;1;6;29
201400001104;14;6;23;1015;1;1;1;1;29
201400001105;14;8;28;1115;1;1;2;6;29
201400001106;14;8;29;1700;1;2;1;6;29
201400001107;14;9;17;2145;3;2;1;6;29
201400001108;14;9;19;2245;5;2;1;6;29
201400001109;14;11;25;1130;1;1;1;1;29
201400001110;14;10;2;2015;5;2;1;1;29
201400001111;14;3;21;930;1;1;1;6;29
201400001112;14;4;17;1500;1;1;1;1;29
201400001113;14;6;13;2345;4;2;1;3;29
201400001114;14;7;2;1800;1;1;1;5;29
201400001115;14;7;26;1000;1;2;1;1;29
201400001116;14;7;27;1400;1;2;1;2;29
201400001117;14;8;13;800;1;2;1;6;29
201400001118;14;9;1;2245;3;2;1;6;29
201400001119;14;10;11;2100;3;1;1;3;29
201400001120;14;11;9;1530;1;2;1;1;29
201400001121;14;12;4;1400;1;1;2;7;29
201400001122;14;12;24;130;3;1;2;6;29
201400001123;14;5;17;645;2;1;1;6;29
201400001124;14;6;13;1700;1;2;7;1;29
201400001125;14;8;22;1500;1;1;1;1;29
201400001126;14;1;16;1115;1;2;2;7;29
201400001127;14;2;5;1900;3;2;2;6;29
201400001128;14;2;10;715;3;1;2;6;29
201400001129;14;4;19;1700;1;1;1;3;29
201400001130;14;5;4;1300;1;1;1;3;29
201400001131;14;6;3;1530;1;1;8;3;29
201400001132;14;6;7;1445;1;1;1;7;29
201400001133;14;6;15;730;1;1;1;7;29
201400001134;14;6;17;1730;1;1;1;1;29
201400001135;14;7;4;1800;1;2;2;1;29
201400001136;14;7;16;1630;1;2;7;5;29
201400001137;14;2;21;1545;1;1;8;2;29
201400001138;14;5;29;1700;3;1;1;6;29
201400001139;14;7;13;100;3;1;2;6;29
201400001140;14;9;9;1530;1;1;1;6;29
201400001141;14;10;6;1145;1;1;1;1;29
201400001142;14;10;14;1700;1;2;1;1;29
201400001143;14;10;24;1815;1;1;8;6;29
201400001144;14;11;1;1815;3;1;1;6;29
201400001145;14;12;13;1030;1;1;1;3;29
201400001146;14;2;19;1045;1;2;2;6;29
201400001147;14;9;16;930;1;2;9;6;29
201400001148;14;10;3;1630;1;2;1;3;29
201400001149;14;12;4;745;4;2;1;3;29
201400001150;14;12;20;1730;2;1;1;3;29
201400001151;14;3;5;1745;1;1;1;2;29
201400001152;14;5;2;2115;1;2;1;6;29
201400001153;14;7;1;1245;1;1;1;1;29
201400001154;14;8;9;1715;1;2;1;6;29
201400001155;14;8;29;2000;1;1;1;1;29
201400001156;14;10;20;2300;3;1;1;6;29
201400001157;14;11;1;1615;1;1;7;2;29
201400001158;14;11;16;2000;3;1;5;1;29
201400001159;14;12;20;1500;1;1;1;3;29
201400001160;14;12;26;1930;3;1;2;1;29
201400001161;14;3;14;2030;5;2;1;6;29
201400001162;14;3;20;1030;1;1;1;1;29
201400001163;14;5;23;1200;1;1;2;6;29
201400001164;14;7;5;730;2;1;2;7;29
201400001165;14;8;24;1745;1;1;8;7;29
201400001166;14;8;24;1400;1;1;1;7;29
201400001167;14;9;21;1700;1;2;1;6;29
201400001168;14;10;7;800;2;2;2;6;29
